YEAR,MO,DY,HR,PS,TS,SNODP,WD10M,ALLSKY_SFC_SW_DWN,RH2M,T2MDEW,WS2M,T2M,PRECTOTCORR
2020,1,12,10,102.4,5.55,12.48,358.6,1.34,58.7,-3.3,4.33,3.97,0.0
2020,1,12,11,102.39,5.38,12.48,357.3,1.17,55.89,-3.61,3.97,4.32,0.0
2020,1,12,12,102.38,4.45,9.37,352.7,0.82,56.56,-3.64,3.46,4.1,0.0
2020,1,12,13,102.39,1.73,4.74,342.9,0.37,65.43,-3.42,2.37,2.29,0.0
2020,1,12,14,102.4,-0.62,4.74,332.3,0.03,74.51,-3.62,2.38,0.29,0.0
2020,1,12,15,102.41,-0.67,4.74,323.1,0.0,77.36,-3.49,2.36,-0.07,0.0
2020,1,12,16,102.42,-0.62,4.74,314.5,0.0,79.02,-3.37,2.28,-0.2,0.0
2020,1,12,17,102.41,-0.4,4.74,304.7,0.0,79.83,-3.2,2.19,-0.2,0.0
2020,1,12,18,102.39,-0.07,4.74,294.1,0.0,80.58,-3.01,2.12,-0.11,0.0
2020,1,12,19,102.38,-0.23,4.74,283.1,0.0,82.67,-2.82,2.11,-0.26,0.0
2020,1,12,20,102.37,-0.46,4.74,272.6,0.0,85.44,-2.65,2.17,-0.5,0.0
2020,1,12,21,102.37,-0.55,4.74,264.5,0.0,88.06,-2.46,2.31,-0.67,0.0
2020,1,12,22,102.34,-0.61,4.74,258.2,0.0,90.28,-2.25,2.52,-0.78,0.0
2020,1,12,23,102.31,-0.5,4.74,253.2,0.0,91.81,-2.02,2.79,-0.76,0.0
2020,1,13,0,102.26,-0.39,4.74,250.0,0.0,93.46,-1.72,3.04,-0.72,0.0
2020,1,13,1,102.22,-0.31,4.74,249.2,0.0,95.24,-1.46,3.16,-0.7,0.0
2020,1,13,2,102.18,-0.36,4.74,248.2,0.0,99.06,-1.12,3.02,-0.86,0.0
2020,1,13,3,102.16,-0.53,4.89,244.7,0.0,100.0,-0.85,2.88,-1.2,0.0
2020,1,13,4,102.16,-0.36,8.66,241.0,0.0,100.0,-0.76,2.91,-1.29,0.01
2020,1,13,5,102.15,0.19,9.6,238.3,0.0,100.0,-0.88,3.06,-1.06,0.03
2020,1,13,6,102.15,1.25,10.0,236.2,0.23,97.17,-1.08,3.37,-0.56,0.04
2020,1,13,7,102.15,2.52,9.6,236.4,0.64,91.56,-0.94,3.39,0.3,0.01
2020,1,13,8,102.13,3.93,9.12,238.3,1.02,85.04,-0.92,3.3,1.32,0.0
2020,1,13,9,102.07,4.99,4.85,245.5,1.28,78.5,-1.0,3.16,2.35,0.0
2020,1,13,10,101.99,5.6,4.74,258.8,1.31,72.38,-1.1,2.94,3.36,0.0
2020,1,13,11,101.94,5.63,4.74,274.4,1.13,67.6,-1.2,2.77,4.24,0.0
2020,1,13,12,101.93,4.78,4.74,283.1,0.79,66.3,-1.11,2.33,4.6,0.0
2020,1,13,13,101.93,2.11,4.74,286.4,0.35,72.11,-1.26,1.87,3.24,0.0
2020,1,13,14,101.94,0.3,4.74,290.5,0.02,78.36,-1.34,2.19,2.03,0.0
2020,1,13,15,101.98,0.49,4.74,298.2,0.0,79.86,-1.39,2.51,1.73,0.0
2020,1,13,16,102.02,0.5,4.74,307.2,0.0,81.08,-1.52,2.82,1.36,0.0
2020,1,13,17,102.05,0.39,4.74,315.3,0.0,83.68,-1.64,2.91,0.8,0.0
2020,1,13,18,102.06,0.29,4.74,322.3,0.0,86.51,-1.65,2.84,0.3,0.0
2020,1,13,19,102.08,0.21,4.74,328.7,0.0,89.46,-1.54,2.65,-0.03,0.0
2020,1,13,20,102.1,0.1,4.74,334.9,0.0,92.28,-1.38,2.43,-0.26,0.0
2020,1,13,21,102.1,-0.12,4.74,341.6,0.0,94.77,-1.21,2.2,-0.44,0.0
2020,1,13,22,102.08,-0.25,4.74,349.1,0.0,96.31,-1.04,2.02,-0.46,0.0
2020,1,13,23,102.09,-0.29,4.74,358.9,0.0,95.83,-0.92,1.8,-0.33,0.0
2020,1,14,0,102.11,-0.43,4.74,8.9,0.0,95.21,-0.8,1.59,-0.11,0.0
2020,1,14,1,102.12,-0.6,4.74,17.4,0.0,93.52,-0.69,1.4,0.2,0.0
2020,1,14,2,102.13,-0.6,4.74,25.2,0.0,92.35,-0.56,1.17,0.53,0.0
2020,1,14,3,102.14,-0.55,4.74,37.6,0.0,92.39,-0.44,0.95,0.64,0.0
2020,1,14,4,102.15,-0.57,4.74,56.8,0.0,94.17,-0.3,0.77,0.53,0.01
2020,1,14,5,102.16,-0.49,4.74,80.4,0.0,95.07,-0.14,0.63,0.55,0.01
2020,1,14,6,102.17,1.16,4.74,113.2,0.23,93.76,0.04,0.48,0.93,0.01
2020,1,14,7,102.2,3.15,4.74,157.9,0.63,89.74,0.19,0.54,1.69,0.01
2020,1,14,8,102.23,4.73,4.74,205.0,1.01,81.62,0.13,0.55,2.95,0.01
2020,1,14,9,102.22,6.22,4.74,235.9,1.17,72.05,0.12,0.63,4.72,0.01
2020,1,14,10,102.2,6.84,4.74,255.7,1.12,68.3,0.34,0.42,5.71,0.01
2020,1,14,11,102.19,6.43,4.74,180.0,0.93,67.02,0.4,0.07,6.02,0.01
2020,1,14,12,102.18,4.93,4.74,118.8,0.64,70.35,0.75,0.5,5.69,0.01
2020,1,14,13,102.19,2.4,4.74,120.8,0.28,74.6,0.53,1.03,4.63,0.0
2020,1,14,14,102.22,0.66,4.74,119.4,0.02,81.01,0.64,1.38,3.57,0.0
2020,1,14,15,102.27,0.66,4.74,117.9,0.0,85.08,0.83,1.5,3.1,0.0
2020,1,14,16,102.33,0.63,4.74,118.7,0.0,88.24,1.02,1.56,2.77,0.0
2020,1,14,17,102.38,0.5,4.74,122.1,0.0,91.24,1.19,1.59,2.48,0.0
2020,1,14,18,102.41,0.18,4.74,125.9,0.0,94.16,1.35,1.65,2.18,0.0
2020,1,14,19,102.44,-0.08,4.74,129.7,0.0,97.03,1.5,1.72,1.9,0.0
2020,1,14,20,102.47,-0.18,4.74,133.9,0.0,98.95,1.6,1.77,1.73,0.0
2020,1,14,21,102.48,-0.3,4.74,135.8,0.0,100.0,1.73,1.77,1.65,0.0
2020,1,14,22,102.49,-0.4,4.74,133.1,0.0,100.0,1.86,1.76,1.67,0.0
2020,1,14,23,102.53,-0.44,4.74,123.6,0.0,100.0,2.01,1.76,1.7,0.0
2020,1,15,0,102.56,-0.31,4.74,113.8,0.0,100.0,2.11,1.85,1.52,0.0
2020,1,15,1,102.58,-0.01,4.74,109.6,0.0,100.0,2.13,1.99,1.3,0.0
2020,1,15,2,102.61,0.36,4.74,110.0,0.0,100.0,2.12,2.22,1.3,0.02
2020,1,15,3,102.64,0.67,4.74,114.2,0.0,100.0,2.11,2.53,1.45,0.03
2020,1,15,4,102.68,0.82,4.74,119.7,0.0,100.0,2.13,2.67,1.58,0.03
2020,1,15,5,102.71,1.08,4.74,124.0,0.0,100.0,2.21,2.69,1.76,0.03
2020,1,15,6,102.76,2.48,4.74,125.5,0.18,98.01,2.47,2.76,2.75,0.02
2020,1,15,7,102.81,4.21,4.74,127.0,0.48,90.76,2.79,3.01,4.16,0.01
2020,1,15,8,102.83,5.9,4.74,133.9,0.76,84.04,2.97,3.44,5.42,0.0
2020,1,15,9,102.8,6.92,4.74,145.3,0.97,77.86,2.81,3.7,6.36,0.0
2020,1,15,10,102.77,7.11,4.74,151.3,0.75,75.35,2.65,3.71,6.67,0.0
2020,1,15,11,102.77,6.72,4.74,152.5,0.66,75.3,2.53,3.53,6.55,0.0
2020,1,15,12,102.79,5.48,4.74,148.5,0.47,78.7,2.49,3.04,5.88,0.01
2020,1,15,13,102.8,3.08,4.74,143.8,0.23,90.69,2.62,2.49,3.98,0.01
2020,1,15,14,102.82,1.33,4.74,143.4,0.02,100.0,2.81,2.67,2.33,0.01
2020,1,15,15,102.86,1.15,4.74,143.9,0.0,100.0,2.98,2.72,2.04,0.01
2020,1,15,16,102.89,1.06,4.74,143.6,0.0,100.0,3.03,2.7,1.98,0.01
2020,1,15,17,102.91,1.03,4.74,143.5,0.0,100.0,2.97,2.73,1.97,0.01
2020,1,15,18,102.92,0.98,4.74,143.8,0.0,100.0,2.85,2.73,1.96,0.01
2020,1,15,19,102.93,0.88,4.74,145.8,0.0,100.0,2.7,2.74,1.9,0.01
2020,1,15,20,102.94,0.73,4.74,150.0,0.0,100.0,2.48,2.62,1.81,0.01
2020,1,15,21,102.92,0.69,4.74,156.9,0.0,100.0,2.28,2.37,1.89,0.01
2020,1,15,22,102.89,0.55,4.74,163.9,0.0,100.0,2.17,2.06,2.12,0.0
2020,1,15,23,102.88,0.52,4.74,165.0,0.0,97.48,2.14,1.78,2.49,0.0
2020,1,16,0,102.86,0.59,4.74,157.2,0.0,95.6,2.15,1.6,2.76,0.0
2020,1,16,1,102.83,0.75,4.74,146.5,0.0,95.66,2.19,1.62,2.78,0.0
2020,1,16,2,102.82,0.78,4.74,138.8,0.0,97.46,2.23,1.8,2.58,0.0
2020,1,16,3,102.83,0.83,4.74,132.9,0.0,100.0,2.21,2.09,2.18,0.01
2020,1,16,4,102.85,1.03,4.74,130.0,0.0,100.0,2.18,2.39,1.89,0.03
2020,1,16,5,102.87,1.29,4.74,129.0,0.0,100.0,2.16,2.62,1.78,0.05
2020,1,16,6,102.88,2.89,4.74,128.7,0.21,96.34,2.21,2.91,2.72,0.04
2020,1,16,7,102.9,4.51,4.74,131.5,0.52,88.05,2.06,3.44,3.83,0.05
2020,1,16,8,102.9,5.44,4.74,137.9,0.81,82.21,1.63,3.38,4.37,0.06
2020,1,16,9,102.85,6.12,4.74,145.4,0.97,77.77,1.3,3.08,4.81,0.05
2020,1,16,10,102.78,6.47,4.74,149.2,1.04,75.14,1.0,2.59,5.01,0.04
2020,1,16,11,102.73,6.13,4.74,148.1,0.87,74.09,0.75,2.1,4.95,0.04
2020,1,16,12,102.71,5.1,4.74,138.7,0.58,75.59,0.62,1.72,4.55,0.02
2020,1,16,13,102.69,2.68,4.74,125.6,0.25,83.37,0.58,1.34,3.12,0.02
2020,1,16,14,102.7,0.74,4.74,118.6,0.02,91.46,0.62,1.53,1.82,0.03
2020,1,16,15,102.72,0.9,4.74,112.2,0.0,93.95,0.67,1.48,1.52,0.06
2020,1,16,16,102.74,1.06,4.74,103.3,0.0,94.57,0.6,1.33,1.36,0.11
2020,1,16,17,102.75,1.04,4.74,90.7,0.0,95.1,0.46,1.2,1.14,0.15
2020,1,16,18,102.74,0.99,4.74,76.1,0.0,95.63,0.27,1.11,0.88,0.15
2020,1,16,19,102.73,0.95,4.74,56.4,0.0,95.15,0.03,1.05,0.69,0.15
2020,1,16,20,102.71,0.9,4.74,34.1,0.0,95.71,-0.22,1.12,0.38,0.16
2020,1,16,21,102.68,0.89,4.74,19.7,0.0,95.35,-0.38,1.28,0.24,0.12
2020,1,16,22,102.67,0.75,4.74,11.3,0.0,95.48,-0.45,1.47,0.18,0.1
2020,1,16,23,102.68,0.77,4.74,7.5,0.0,95.09,-0.46,1.68,0.2,0.11
2020,1,17,0,102.67,0.87,4.74,7.7,0.0,94.46,-0.46,1.81,0.29,0.13
2020,1,17,1,102.65,0.95,4.74,9.0,0.0,93.43,-0.5,1.84,0.4,0.12
2020,1,17,2,102.64,0.98,4.74,10.4,0.0,92.44,-0.61,1.82,0.47,0.11
2020,1,17,3,102.66,1.05,4.74,9.6,0.0,91.87,-0.71,2.0,0.44,0.11
2020,1,17,4,102.69,1.06,4.74,9.9,0.0,92.44,-0.75,2.33,0.32,0.14
2020,1,17,5,102.73,1.08,4.74,13.3,0.0,92.95,-0.8,2.53,0.21,0.16
2020,1,17,6,102.74,2.21,4.74,19.0,0.06,88.81,-0.72,2.88,0.92,0.16
2020,1,17,7,102.74,3.42,4.74,27.7,0.15,83.54,-0.72,3.21,1.77,0.16
2020,1,17,8,102.73,4.15,4.67,34.5,0.27,79.12,-0.94,3.26,2.29,0.19
2020,1,17,9,102.71,4.62,4.62,31.5,0.29,76.88,-1.03,3.37,2.61,0.17
2020,1,17,10,102.7,4.76,4.62,26.1,0.36,75.24,-1.01,3.81,2.91,0.12
2020,1,17,11,102.69,4.64,4.62,25.4,0.29,74.4,-0.93,4.12,3.15,0.07
2020,1,17,12,102.67,4.17,4.62,26.4,0.21,75.09,-0.73,4.14,3.22,0.06
2020,1,17,13,102.68,3.07,4.62,25.3,0.11,78.84,-0.47,3.59,2.81,0.07
2020,1,17,14,102.7,1.32,4.62,23.4,0.01,89.11,-0.2,2.86,1.37,0.07
2020,1,17,15,102.74,1.09,4.62,27.2,0.0,92.35,-0.05,3.01,1.03,0.07
2020,1,17,16,102.76,1.09,4.62,34.5,0.0,92.52,-0.1,3.13,0.97,0.05
2020,1,17,17,102.78,0.77,4.62,39.3,0.0,94.25,-0.16,3.04,0.64,0.02
2020,1,17,18,102.78,0.13,4.62,42.3,0.0,98.05,-0.26,2.89,0.02,0.01
2020,1,17,19,102.77,-0.37,4.62,44.5,0.0,100.0,-0.39,2.68,-0.56,0.0
2020,1,17,20,102.77,-0.78,4.62,44.8,0.0,100.0,-0.53,2.47,-1.04,0.0
2020,1,17,21,102.76,-0.85,4.62,43.3,0.0,100.0,-0.68,2.3,-1.22,0.0
2020,1,17,22,102.77,-0.66,4.62,42.3,0.0,100.0,-0.83,2.13,-1.16,0.0
2020,1,17,23,102.78,-0.21,4.62,41.7,0.0,99.65,-1.01,1.99,-0.86,0.02
2020,1,18,0,102.77,-0.03,4.62,39.6,0.0,95.73,-1.31,1.92,-0.66,0.04
2020,1,18,1,102.74,0.03,4.62,34.3,0.0,93.97,-1.53,1.81,-0.62,0.04
2020,1,18,2,102.73,0.08,6.16,29.5,0.0,94.04,-1.66,1.9,-0.74,0.03
2020,1,18,3,102.75,0.03,7.42,30.5,0.0,94.67,-1.78,2.03,-0.93,0.03
2020,1,18,4,102.77,-0.21,4.75,35.2,0.0,95.67,-1.98,2.1,-1.24,0.02
2020,1,18,5,102.77,-0.25,4.82,41.3,0.0,96.45,-2.13,2.11,-1.45,0.02
2020,1,18,6,102.78,1.39,6.78,47.6,0.21,90.01,-2.03,2.41,-0.54,0.02
2020,1,18,7,102.78,2.9,6.22,53.2,0.56,84.95,-1.9,2.5,0.31,0.01
2020,1,18,8,102.77,4.25,4.68,59.7,0.69,79.58,-1.92,2.3,1.17,0.0
2020,1,18,9,102.72,5.19,4.63,66.8,0.58,75.27,-1.95,2.06,1.94,0.0
2020,1,18,10,102.65,5.44,4.62,73.9,0.68,72.43,-2.02,1.87,2.38,0.0
2020,1,18,11,102.6,5.07,4.62,77.5,0.71,69.93,-2.29,1.72,2.6,0.0
2020,1,18,12,102.57,3.94,4.62,77.4,0.52,70.01,-2.47,1.65,2.4,0.0
2020,1,18,13,102.56,1.59,4.62,75.3,0.25,75.41,-2.47,1.3,1.36,0.0
2020,1,18,14,102.56,-1.21,4.62,75.2,0.03,84.12,-2.55,1.53,-0.21,0.0
2020,1,18,15,102.56,-1.4,4.62,77.7,0.0,88.24,-2.5,1.7,-0.75,0.0
2020,1,18,16,102.56,-1.36,4.62,82.3,0.0,91.34,-2.39,1.79,-1.05,0.0
2020,1,18,17,102.54,-1.28,4.62,87.4,0.0,93.44,-2.24,1.83,-1.21,0.0
2020,1,18,18,102.51,-1.13,4.62,92.1,0.0,95.05,-2.06,1.86,-1.23,0.0
2020,1,18,19,102.49,-0.85,4.62,95.7,0.0,95.73,-1.85,1.87,-1.13,0.01
2020,1,18,20,102.48,-0.54,4.62,97.3,0.0,96.03,-1.61,1.84,-0.95,0.03
2020,1,18,21,102.46,-0.1,4.62,94.6,0.0,95.33,-1.33,1.8,-0.61,0.06
2020,1,18,22,102.44,0.21,4.62,90.2,0.0,94.08,-1.15,1.86,-0.31,0.09
2020,1,18,23,102.43,0.41,4.62,86.1,0.0,92.88,-1.12,1.96,-0.12,0.09
2020,1,19,0,102.42,0.49,4.62,82.0,0.0,92.8,-1.05,2.08,-0.04,0.1
2020,1,19,1,102.4,0.51,5.61,78.6,0.0,92.93,-1.04,2.22,-0.06,0.09
2020,1,19,2,102.39,0.41,12.48,75.5,0.0,93.65,-1.08,2.4,-0.19,0.08
2020,1,19,3,102.41,0.38,12.48,73.7,0.0,94.13,-1.16,2.66,-0.32,0.09
2020,1,19,4,102.44,0.54,12.48,72.7,0.0,93.56,-1.29,3.04,-0.35,0.12
2020,1,19,5,102.46,0.66,12.48,72.4,0.0,92.65,-1.47,3.35,-0.41,0.13
2020,1,19,6,102.49,1.52,14.91,73.0,0.1,88.06,-1.71,3.92,-0.01,0.14
2020,1,19,7,102.51,2.33,17.33,75.2,0.22,83.83,-2.13,3.99,0.24,0.13
2020,1,19,8,102.53,2.99,17.33,75.6,0.35,80.97,-2.39,3.9,0.46,0.14
2020,1,19,9,102.52,3.33,17.33,74.5,0.41,79.35,-2.57,3.73,0.56,0.13
2020,1,19,10,102.51,3.51,17.33,71.0,0.5,76.9,-2.74,3.48,0.81,0.1
2020,1,19,11,102.51,3.36,15.37,65.9,0.36,74.45,-2.92,3.32,1.03,0.07
2020,1,19,12,102.55,2.89,9.48,60.2,0.23,72.9,-3.11,3.27,1.14,0.04
2020,1,19,13,102.58,1.58,9.48,54.9,0.13,74.4,-3.25,2.94,0.72,0.02
2020,1,19,14,102.62,-0.38,9.48,50.4,0.02,82.42,-3.39,2.5,-0.77,0.01
2020,1,19,15,102.68,-0.65,8.87,49.1,0.0,84.6,-3.42,2.71,-1.12,0.01
2020,1,19,16,102.72,-0.61,4.63,50.0,0.0,84.93,-3.38,2.93,-1.12,0.01
2020,1,19,17,102.78,-0.65,4.64,51.4,0.0,86.21,-3.3,3.05,-1.21,0.0
2020,1,19,18,102.82,-0.68,8.7,52.6,0.0,87.71,-3.2,3.11,-1.33,0.01
2020,1,19,19,102.88,-0.63,7.95,52.8,0.0,88.88,-3.1,3.16,-1.4,0.01
2020,1,19,20,102.93,-0.56,7.81,51.0,0.0,89.83,-3.0,3.24,-1.44,0.01
2020,1,19,21,102.98,-0.47,9.68,47.3,0.0,90.48,-2.91,3.3,-1.44,0.02
2020,1,19,22,103.0,-0.18,9.92,40.7,0.0,90.13,-2.85,3.48,-1.31,0.03
2020,1,19,23,103.04,-0.13,15.42,33.8,0.0,90.39,-2.77,3.65,-1.3,0.04
2020,1,20,0,103.07,-0.1,17.33,28.1,0.0,90.49,-2.73,3.8,-1.27,0.04
2020,1,20,1,103.09,0.01,17.33,23.2,0.0,88.87,-2.76,3.98,-1.09,0.05
2020,1,20,2,103.12,0.22,17.33,19.2,0.0,86.2,-2.92,4.29,-0.88,0.08
2020,1,20,3,103.18,0.27,17.33,15.5,0.0,84.93,-3.14,4.52,-0.9,0.1
2020,1,20,4,103.23,0.23,17.33,13.6,0.0,84.99,-3.34,4.56,-1.07,0.13
2020,1,20,5,103.27,0.24,17.33,12.9,0.0,84.9,-3.48,4.4,-1.22,0.15
2020,1,20,6,103.31,0.9,17.33,12.3,0.07,82.24,-3.65,4.41,-0.96,0.15
2020,1,20,7,103.34,1.73,17.33,11.7,0.15,77.02,-3.96,4.48,-0.47,0.17
2020,1,20,8,103.36,2.45,17.33,6.3,0.18,73.42,-4.1,4.43,-0.02,0.16
2020,1,20,9,103.36,2.97,17.33,359.0,0.25,70.72,-4.19,4.49,0.39,0.1
2020,1,20,10,103.33,3.31,17.33,352.8,0.21,68.17,-4.27,4.63,0.79,0.05
2020,1,20,11,103.3,3.35,13.1,349.2,0.23,66.01,-4.33,4.7,1.18,0.01
2020,1,20,12,103.28,2.91,8.07,346.8,0.21,64.62,-4.38,4.75,1.42,0.0
2020,1,20,13,103.28,1.73,5.35,344.8,0.1,65.88,-4.44,4.47,1.1,0.0
2020,1,20,14,103.31,-0.05,4.78,342.3,0.01,72.71,-4.55,3.81,-0.32,0.0
2020,1,20,15,103.36,-0.06,4.65,342.3,0.0,73.82,-4.64,4.4,-0.59,0.0
2020,1,20,16,103.42,-0.18,4.64,343.3,0.0,74.35,-4.78,4.6,-0.81,0.0
2020,1,20,17,103.44,-0.52,4.63,342.1,0.0,76.4,-4.85,4.39,-1.23,0.0
2020,1,20,18,103.47,-0.71,4.62,338.7,0.0,79.23,-4.76,4.33,-1.57,0.0
2020,1,20,19,103.49,-0.75,4.63,336.2,0.0,82.7,-4.5,4.54,-1.85,0.0
2020,1,20,20,103.52,-0.69,4.63,337.4,0.0,87.18,-3.93,4.66,-1.94,0.0
2020,1,20,21,103.52,-0.65,4.65,337.0,0.0,91.83,-3.17,4.64,-1.84,0.0
2020,1,20,22,103.49,-0.69,4.65,332.7,0.0,96.23,-2.61,4.6,-1.88,0.0
2020,1,20,23,103.45,-0.66,4.72,325.0,0.0,98.44,-2.39,4.64,-1.96,0.0
2020,1,21,0,103.42,-0.34,4.72,318.9,0.0,96.93,-2.43,4.8,-1.78,0.0
2020,1,21,1,103.38,-0.57,4.81,315.9,0.0,96.84,-2.54,4.69,-1.89,0.0
2020,1,21,2,103.37,-0.65,4.94,315.1,0.0,96.69,-2.72,4.7,-2.03,0.0
2020,1,21,3,103.34,-0.37,4.88,315.9,0.0,94.51,-2.75,4.64,-1.8,0.0
2020,1,21,4,103.31,-0.22,5.64,315.2,0.0,93.69,-2.64,4.44,-1.58,0.0
2020,1,21,5,103.28,-0.09,5.17,315.0,0.0,93.93,-2.38,4.5,-1.38,0.0
2020,1,21,6,103.24,0.76,6.66,314.9,0.28,91.51,-2.09,4.75,-0.8,0.01
2020,1,21,7,103.21,2.03,10.7,318.8,0.61,84.53,-1.93,5.18,0.35,0.01
2020,1,21,8,103.17,2.85,5.21,321.2,0.92,78.99,-1.97,5.47,1.24,0.0
2020,1,21,9,103.09,4.15,4.62,319.0,1.09,72.8,-1.98,5.49,2.37,0.0
2020,1,21,10,102.99,5.14,4.62,313.9,1.16,66.32,-1.97,5.33,3.67,0.0
2020,1,21,11,102.9,5.13,4.62,308.2,1.12,62.23,-2.02,5.24,4.52,0.0
2020,1,21,12,102.83,4.71,4.62,302.5,0.76,61.11,-2.06,5.06,4.77,0.0
2020,1,21,13,102.78,3.22,4.62,294.1,0.38,65.39,-1.93,4.12,3.93,0.0
2020,1,21,14,102.74,1.51,4.62,288.3,0.05,72.52,-2.06,4.16,2.33,0.0
2020,1,21,15,102.69,1.9,4.62,289.2,0.0,71.48,-2.26,5.29,2.35,0.0
2020,1,21,16,102.64,1.81,4.62,290.8,0.0,71.07,-2.44,5.71,2.2,0.0
2020,1,21,17,102.59,1.42,4.62,288.7,0.0,73.14,-2.54,5.64,1.7,0.0
2020,1,21,18,102.53,1.28,4.62,286.3,0.0,74.72,-2.62,5.85,1.35,0.0
2020,1,21,19,102.5,1.26,4.62,287.6,0.0,74.87,-2.75,6.15,1.18,0.0
2020,1,21,20,102.46,1.22,4.62,288.5,0.0,74.66,-2.94,6.25,1.03,0.0
2020,1,21,21,102.41,1.15,4.62,288.2,0.0,74.59,-3.1,6.23,0.85,0.0
2020,1,21,22,102.35,1.14,4.62,290.6,0.0,74.75,-3.25,6.33,0.67,0.0
2020,1,21,23,102.31,1.57,4.62,306.0,0.0,71.26,-3.32,6.98,1.28,0.0
2020,1,22,0,102.25,1.67,4.62,309.2,0.0,71.45,-3.24,6.44,1.33,0.0
2020,1,22,1,102.16,1.53,4.73,308.2,0.0,72.58,-3.23,6.14,1.1,0.01
2020,1,22,2,102.1,1.31,4.9,304.3,0.0,74.29,-3.25,5.7,0.77,0.0
2020,1,22,3,102.05,0.84,4.63,298.4,0.0,75.93,-3.41,5.61,0.32,0.0
2020,1,22,4,102.03,0.42,4.68,295.9,0.0,77.85,-3.52,5.66,-0.15,0.0
2020,1,22,5,102.0,0.52,7.81,295.3,0.0,77.87,-3.62,5.74,-0.24,0.0
2020,1,22,6,101.98,1.73,8.44,295.1,0.35,72.66,-3.74,6.0,0.58,0.0
2020,1,22,7,101.92,3.44,4.62,295.2,0.78,63.91,-3.89,6.18,2.16,0.0
2020,1,22,8,101.84,5.09,4.62,299.2,1.15,54.93,-4.15,6.88,4.03,0.0
2020,1,22,9,101.71,6.31,4.62,298.3,1.37,47.82,-4.44,6.99,5.68,0.0
2020,1,22,10,101.55,7.16,4.62,291.7,1.27,43.52,-4.35,6.53,7.13,0.0
2020,1,22,11,101.41,7.45,4.62,283.1,1.11,42.99,-3.64,5.97,8.08,0.0
2020,1,22,12,101.33,6.87,4.62,277.9,0.81,46.1,-2.61,5.14,8.23,0.0
2020,1,22,13,101.29,5.08,4.62,279.1,0.39,52.31,-1.98,4.7,7.11,0.0
2020,1,22,14,101.24,3.37,4.62,284.1,0.05,59.46,-1.89,4.57,5.38,0.0
2020,1,22,15,101.19,3.67,4.62,292.5,0.0,58.54,-2.28,5.26,5.2,0.01
2020,1,22,16,101.16,3.52,4.62,302.4,0.0,57.71,-2.86,5.83,4.71,0.03
2020,1,22,17,101.14,3.15,4.62,308.4,0.0,61.19,-2.98,6.27,3.78,0.14
2020,1,22,18,101.13,2.57,4.62,308.5,0.0,70.81,-2.16,6.58,2.62,0.93
2020,1,22,19,101.11,2.09,4.62,306.0,0.0,79.69,-1.54,6.97,1.6,2.15
2020,1,22,20,101.09,1.86,4.62,303.8,0.0,82.47,-1.47,7.01,1.16,2.22
2020,1,22,21,101.07,1.64,4.62,305.5,0.0,82.55,-1.65,7.18,0.98,0.98
2020,1,22,22,101.08,1.25,4.62,312.2,0.0,82.76,-1.95,7.57,0.61,0.03
2020,1,22,23,101.11,0.84,4.99,317.2,0.0,86.24,-1.86,7.39,0.13,0.0
2020,1,23,0,101.13,0.86,5.65,317.8,0.0,88.81,-1.5,7.1,0.1,0.0
2020,1,23,1,101.18,0.99,5.66,321.8,0.0,90.23,-1.06,7.26,0.33,0.0
2020,1,23,2,101.25,0.88,5.29,326.1,0.0,92.82,-0.66,7.17,0.34,0.0
2020,1,23,3,101.34,0.99,4.82,330.3,0.0,93.06,-0.53,7.32,0.47,0.0
2020,1,23,4,101.45,1.19,4.62,332.1,0.0,89.78,-0.71,7.4,0.75,0.0
2020,1,23,5,101.54,1.32,4.62,330.1,0.01,88.96,-0.72,7.13,0.89,0.03
2020,1,23,6,101.64,2.53,4.62,327.6,0.22,83.94,-0.67,7.13,1.75,0.22
2020,1,23,7,101.7,3.69,4.62,325.1,0.53,77.11,-0.79,7.15,2.83,0.14
2020,1,23,8,101.76,4.65,4.62,330.1,0.87,65.37,-2.02,8.26,3.88,0.03
2020,1,23,9,101.79,5.02,4.62,333.5,0.75,55.17,-3.75,8.53,4.37,0.01
2020,1,23,10,101.8,5.35,4.62,332.5,0.83,51.89,-4.25,8.48,4.68,0.0
2020,1,23,11,101.83,4.97,4.62,332.3,0.79,51.37,-4.36,8.46,4.67,0.0
2020,1,23,12,101.89,4.68,4.62,333.8,0.55,51.3,-4.47,8.35,4.59,0.0
2020,1,23,13,101.97,3.73,4.62,335.4,0.26,53.14,-4.46,7.63,4.1,0.0
2020,1,23,14,102.05,2.13,4.62,333.7,0.04,60.61,-4.0,6.36,2.77,0.0
2020,1,23,15,102.12,1.5,4.62,329.8,0.0,67.31,-3.57,5.96,1.76,0.0
2020,1,23,16,102.19,1.2,4.62,327.4,0.0,71.8,-3.3,5.92,1.16,0.0
2020,1,23,17,102.26,0.83,4.62,326.6,0.0,75.73,-3.13,5.77,0.62,0.0
2020,1,23,18,102.32,0.56,4.62,326.9,0.0,78.81,-3.01,5.67,0.17,0.0
2020,1,23,19,102.38,0.34,6.74,326.7,0.0,81.78,-2.96,5.39,-0.21,0.0
2020,1,23,20,102.43,0.19,9.4,324.9,0.0,83.67,-2.91,5.13,-0.48,0.0
2020,1,23,21,102.46,0.14,10.34,323.2,0.0,85.8,-2.79,5.0,-0.66,0.0
